Artist_ID,Objects_1_ID,Disp_Access_No,Alt_Title,Dedication,Disp_Dimen,Disp_Title,Department,Disp_Medium,Disp_Obj_Type,Disp_Create_DT,_Disp_Start_Dat,_Disp_End_Date
1725,7771,2012.228,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7772,2012.229,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7773,2012.230,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7774,2012.231,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7775,2012.232,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7776,2012.233,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7777,2012.234,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7778,2012.235,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7779,2012.236,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7780,2012.237,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7781,2012.238,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7782,2012.239,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7783,2012.240,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7784,2012.241,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7785,2012.242,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7786,2012.243,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7787,2012.244,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7788,2012.245,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7789,2012.246,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7790,2012.247,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7791,2012.248,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7792,2012.249,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7793,2012.250,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7794,2012.251,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7795,2012.252,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7796,2012.253,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7797,2012.254,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7798,2012.255,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7799,2012.256,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7800,2012.257,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7801,2012.258,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7802,2012.259,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7803,2012.260,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7804,2012.261,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7805,2012.262,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7806,2012.263,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7807,2012.264,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1725,7808,2012.265,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),The Frequency,Permanent Collection,ink jet prints (edition 2 of 3),Photograph,2005-2011,2005,2011
1865,8686,2014.107,,Gift of Daniel and Kerry Tomson in honor of David A. Greene,20 1/16  x 24 1/16 in. (50.96  x 61.12 cm),Sarah + Tommy,Permanent Collection,Archival pigment print,Photograph,2013,2013,2013
316,7810,2013.045,,The Lunder Collection,4 3/8 in. x 3 5/8 in. (11.11 cm x 9.21 cm),Study for the Whistling Boy ,Temporary Loan,graphite on paper,Graphics,circa 1875,1870,1880
1725,7812,2012.034,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7813,2012.035,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7814,2012.036,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7815,2012.037,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7816,2012.038,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7817,2012.039,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7818,2012.040,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7819,2012.041,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7820,2012.042,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7821,2012.043,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7822,2012.044,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7823,2012.045,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7824,2012.046,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7825,2012.047,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7826,2012.048,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7827,2012.049,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7828,2012.050,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7829,2012.051,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7830,2012.052,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7831,2012.053,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7832,2012.054,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7833,2012.055,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7834,2012.056,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7835,2012.057,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7836,2012.058,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7837,2012.059,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7838,2012.060,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7839,2012.061,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7840,2012.062,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7841,2012.063,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7842,2012.064,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7843,2012.065,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7844,2012.066,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7845,2012.067,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7846,2012.068,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7847,2012.069,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7848,2012.070,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7849,2012.071,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7850,2012.072,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7851,2012.073,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7852,2012.074,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7853,2012.075,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7854,2012.076,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7855,2012.077,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7856,2012.078,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7857,2012.079,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7858,2012.080,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7859,2012.081,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7860,2012.082,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7861,2012.083,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7862,2012.084,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7863,2012.085,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7864,2012.086,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7865,2012.087,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7866,2012.088,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7867,2012.089,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7868,2012.090,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7869,2012.091,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7870,2012.092,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7871,2012.093,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
1725,7872,2012.094,,Gift of the Alex Katz Foundation,6 in. x 4 in. (15.24 cm x 10.16 cm),Easter Parade Part 1,Permanent Collection,63 ink jet prints (Edition 1 of 3),Photograph,2006-2011,2006,2011
